Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2000","2000","1000 tonnes","18862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2001","2001","1000 tonnes","16912","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2002","2002","1000 tonnes","17680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2003","2003","1000 tonnes","17251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2004","2004","1000 tonnes","18196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2005","2005","1000 tonnes","18422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2006","2006","1000 tonnes","18642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2007","2007","1000 tonnes","18896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2008","2008","1000 tonnes","17680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2009","2009","1000 tonnes","17779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2010","2010","1000 tonnes","16638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2011","2011","1000 tonnes","16760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2012","2012","1000 tonnes","17363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2617","Apples and products","2013","2013","1000 tonnes","17701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1961","1961","1000 tonnes","156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1962","1962","1000 tonnes","191","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1963","1963","1000 tonnes","162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1964","1964","1000 tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1965","1965","1000 tonnes","190","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1966","1966","1000 tonnes","200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1967","1967","1000 tonnes","205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1968","1968","1000 tonnes","219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1969","1969","1000 tonnes","202","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1970","1970","1000 tonnes","264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1971","1971","1000 tonnes","290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1972","1972","1000 tonnes","319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1973","1973","1000 tonnes","329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1974","1974","1000 tonnes","306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1975","1975","1000 tonnes","298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1976","1976","1000 tonnes","316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1977","1977","1000 tonnes","318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1978","1978","1000 tonnes","366","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1979","1979","1000 tonnes","365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1980","1980","1000 tonnes","363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1981","1981","1000 tonnes","354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1982","1982","1000 tonnes","347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1983","1983","1000 tonnes","325","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1984","1984","1000 tonnes","346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1985","1985","1000 tonnes","413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1986","1986","1000 tonnes","437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1987","1987","1000 tonnes","504","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1988","1988","1000 tonnes","612","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1989","1989","1000 tonnes","615","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1990","1990","1000 tonnes","711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1991","1991","1000 tonnes","740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1992","1992","1000 tonnes","889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1993","1993","1000 tonnes","805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1994","1994","1000 tonnes","831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1995","1995","1000 tonnes","693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1996","1996","1000 tonnes","810","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1997","1997","1000 tonnes","734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1998","1998","1000 tonnes","707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","1999","1999","1000 tonnes","812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2000","2000","1000 tonnes","901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2001","2001","1000 tonnes","898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2002","2002","1000 tonnes","1426","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2003","2003","1000 tonnes","1396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2004","2004","1000 tonnes","1595","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2005","2005","1000 tonnes","1658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2006","2006","1000 tonnes","1824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2007","2007","1000 tonnes","2014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2008","2008","1000 tonnes","2119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2009","2009","1000 tonnes","1845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2010","2010","1000 tonnes","1750","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2011","2011","1000 tonnes","1911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2012","2012","1000 tonnes","1856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2618","Pineapples and products","2013","2013","1000 tonnes","1803","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1961","1961","1000 tonnes","76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1962","1962","1000 tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1963","1963","1000 tonnes","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1964","1964","1000 tonnes","80","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1965","1965","1000 tonnes","116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1966","1966","1000 tonnes","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1967","1967","1000 tonnes","80","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1968","1968","1000 tonnes","90","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1969","1969","1000 tonnes","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1970","1970","1000 tonnes","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1971","1971","1000 tonnes","104","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1972","1972","1000 tonnes","70","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1973","1973","1000 tonnes","110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1974","1974","1000 tonnes","89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1975","1975","1000 tonnes","84","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1976","1976","1000 tonnes","83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1977","1977","1000 tonnes","75","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1978","1978","1000 tonnes","94","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1979","1979","1000 tonnes","65","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1980","1980","1000 tonnes","67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1981","1981","1000 tonnes","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1982","1982","1000 tonnes","55","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1983","1983","1000 tonnes","43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1984","1984","1000 tonnes","39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1985","1985","1000 tonnes","45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1986","1986","1000 tonnes","44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1987","1987","1000 tonnes","58","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1988","1988","1000 tonnes","45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1989","1989","1000 tonnes","49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1990","1990","1000 tonnes","55","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1991","1991","1000 tonnes","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1992","1992","1000 tonnes","59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1993","1993","1000 tonnes","90","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1994","1994","1000 tonnes","310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1995","1995","1000 tonnes","308","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1996","1996","1000 tonnes","317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1997","1997","1000 tonnes","368","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1998","1998","1000 tonnes","166","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","1999","1999","1000 tonnes","106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2000","2000","1000 tonnes","131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2001","2001","1000 tonnes","121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2002","2002","1000 tonnes","97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2003","2003","1000 tonnes","101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2004","2004","1000 tonnes","106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2005","2005","1000 tonnes","108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2006","2006","1000 tonnes","106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2007","2007","1000 tonnes","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2008","2008","1000 tonnes","117","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2009","2009","1000 tonnes","99","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2010","2010","1000 tonnes","106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2011","2011","1000 tonnes","111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2012","2012","1000 tonnes","111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2619","Dates","2013","2013","1000 tonnes","123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1961","1961","1000 tonnes","28470","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1962","1962","1000 tonnes","38435","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1963","1963","1000 tonnes","33344","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1964","1964","1000 tonnes","37704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1965","1965","1000 tonnes","38492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1966","1966","1000 tonnes","36622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1967","1967","1000 tonnes","37396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1968","1968","1000 tonnes","39164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1969","1969","1000 tonnes","37331","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1970","1970","1000 tonnes","40448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1971","1971","1000 tonnes","37472","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1972","1972","1000 tonnes","35178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1973","1973","1000 tonnes","46803","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1974","1974","1000 tonnes","43435","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1975","1975","1000 tonnes","41106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1976","1976","1000 tonnes","41837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1977","1977","1000 tonnes","35767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1978","1978","1000 tonnes","39674","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1979","1979","1000 tonnes","50222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1980","1980","1000 tonnes","47115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1981","1981","1000 tonnes","42427","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1982","1982","1000 tonnes","50424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1983","1983","1000 tonnes","46298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1984","1984","1000 tonnes","44732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1985","1985","1000 tonnes","38114","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1986","1986","1000 tonnes","44049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1987","1987","1000 tonnes","42874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1988","1988","1000 tonnes","35595","A","Aggregate, may include official, semi-official, estimated or calculated data"
