,object_type,price,price_wo_extras,extras,size,rooms,floor,moovIn,balcony,lift,public_transport,shopping,rating,adress,publication_date,city,DateofScrapping,age,parking_out,pets_allowed,tv,kids_ok,KG,PS,SS,highway,parking_in
14714029,Dachwohnung,1480.0,1285.0,195.0,55.0,2.0,2.0,01.05.2020,,,200.0,500.0,,"Winterthurerstrasse 400, 8051 Zürich",2020-02-11,zuerich,2020-02-26,,,,1.0,,,,,2500.0,
22928845,Wohnung,2050.0,1860.0,190.0,70.0,3.5,2.0,01.05.2020,1.0,,260.0,200.0,,"Salerstrasse 21, 8050 Zürich",2020-02-11,zuerich,2020-02-26,,,,1.0,1.0,500.0,700.0,,1000.0,
22927074,Wohnung,990.0,,,18.0,1.0,,01.04.2020,,,,,,"Gubelstrasse, 8050 Zürich",2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22930153,Wohnung,4180.0,3880.0,300.0,101.0,5.0,3.0,01.04.2020,1.0,1.0,230.0,130.0,3.0,"Kinkelstrasse 40, 8006 Zürich",2020-02-11,zuerich,2020-02-26,1935,,1.0,1.0,1.0,100.0,500.0,200.0,,
22928770,Wohnung,1714.0,1425.0,289.0,58.0,2.5,2.0,,,,,,,8049 Zürich,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22928851,Wohnung,2850.0,2650.0,200.0,104.0,4.5,2.0,01.05.2020,1.0,1.0,,,4.0,"Caspar-Wüst-Strasse 69, 8052 Zürich",2020-02-11,zuerich,2020-02-26,2014,1.0,,1.0,1.0,,,,,1.0
22931011,Wohnung,2870.0,,,79.0,3.0,1.0,01.04.2020,1.0,1.0,240.0,1000.0,4.0,"Im Trichtisal 11a, 8053 Zürich",,zuerich,2020-02-26,2020,,1.0,,1.0,220.0,1200.0,1200.0,8500.0,1.0
22928825,Wohnung,3995.0,3615.0,380.0,121.0,3.5,1.0,01.06.2020,,1.0,100.0,100.0,,"Mainaustrasse 49, 8008 Zürich",2020-02-11,zuerich,2020-02-26,,,1.0,1.0,1.0,,,,,1.0
22925203,Wohnung,1490.0,1310.0,180.0,35.0,1.5,2.0,01.05.2020,,,,,,"Hügelstrasse 43, 8002 Zürich ZH",2020-02-11,zuerich,2020-02-26,,,,,,,,,,
23013625,Wohnung,3400.0,,,,4.5,,nachVereinbarung,,,,,,8003 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22926908,Wohnung,1410.0,1280.0,130.0,30.0,1.5,0.0,01.05.2020,,1.0,1750.0,330.0,,"Bändlistrasse 71, 8064 Zürich",,zuerich,2020-02-26,,1.0,,1.0,,800.0,1060.0,,,
22926819,Wohnung,2607.0,2277.0,330.0,98.0,4.5,1.0,01.05.2020,,,,,4.0,"Heerenschürlistrasse 8, 8051 Zürich",2020-02-11,zuerich,2020-02-26,2014,,,,,,,,,
23001268,Wohnung,1700.0,,,,2.5,,nachVereinbarung,,,,,,8038 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22925453,Wohnung,2100.0,,,,2.5,,nachVereinbarung,,,,,,8003 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22925447,Wohnung,1750.0,,,,3.5,,nachVereinbarung,,,,,,8008 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22927000,Wohnung,2230.0,,,68.0,3.5,,01.04.2020,,,,,,"Binzstrasse, 8045 Zürich",2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22925945,Wohnung,250.0,,,,2.5,,nachVereinbarung,,,,,,8045 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22925339,Studio,550.0,,,,1.0,,nachVereinbarung,,,,,,8037 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924665,Wohnung,1560.0,,,,1.0,1.0,sofort,,,,,,8004 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22997976,Wohnung,1457.0,1327.0,130.0,53.0,1.5,3.0,01.04.2020,,,,,,"Überlandstrasse 285, 8051 Zürich",2020-02-11,zuerich,2020-02-26,,1.0,,1.0,,,,,,
22923926,Wohnung,1700.0,,,,1.5,,nachVereinbarung,,,,,,8004 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924596,Wohnung,1500.0,,,,1.5,,nachVereinbarung,,,,,,8037 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924321,Wohnung,1090.0,,,16.0,1.0,4.0,16.04.2020,1.0,1.0,,,,"Wallisellenstrasse 333, 8050 Zürich ZH",2020-02-11,zuerich,2020-02-26,2012,1.0,1.0,1.0,,,,,,1.0
22924594,Wohnung,1410.0,,,25.0,1.0,4.0,01.04.2020,,1.0,,,,8001 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924668,Wohnung,725.0,,,1.0,1.0,2.0,sofort,,,,,,8057 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924597,Wohnung,2300.0,,,,1.5,,nachVereinbarung,,,,,,8005 Zürich ZH,2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22924768,Wohnung,1450.0,,,,2.5,,sofort,1.0,,,,,"Maneggpromenade 82, 8041 Zürich",2020-02-11,zuerich,2020-02-26,,,1.0,,,,,,,
22926821,Wohnung,2575.0,2420.0,155.0,49.0,2.5,4.0,01.04.2020,,,,,,"Hohlstrasse 104, 8004 Zürich",2020-02-11,zuerich,2020-02-26,,,,,,,,,,
22956170,Wohnung,3145.0,,,,3.5,,nachVereinbarung,,,,,,8046 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22921964,Maisonette,4171.0,3906.0,265.0,147.0,4.5,0.0,,1.0,1.0,450.0,450.0,5.0,"Loorenstrasse 62, 8053 Zürich",2020-02-10,zuerich,2020-02-26,2018,1.0,1.0,,1.0,700.0,700.0,,6000.0,1.0
22920109,Wohnung,3560.0,3320.0,240.0,98.0,4.0,2.0,01.03.2020,,1.0,,100.0,,"Klosbachstrasse 10, 8032 Zürich",2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22920909,Wohnung,3670.0,3400.0,270.0,100.0,4.0,2.0,nachVereinbarung,,,10.0,1000.0,,"Seestr. 160, 8002 Zürich",2020-02-10,zuerich,2020-02-26,1996,1.0,,,,1000.0,700.0,1200.0,1000.0,1.0
22920922,Wohnung,4918.0,3868.0,1050.0,,4.0,1.0,nachVereinbarung,,,,,,"Hadlaubstr. 62, 8006 Zürich",2020-02-10,zuerich,2020-02-26,1924,,,,,,,,,
22923313,Wohnung,2700.0,2450.0,250.0,91.0,4.5,2.0,16.05.2020,,,20.0,20.0,4.0,"Oerlikonerstrasse 58b, 8057 Zürich",2020-02-11,zuerich,2020-02-26,2001,,,,,160.0,300.0,500.0,,
22922501,Wohnung,2180.0,1900.0,280.0,,3.5,1.0,01.05.2020,,,,,,"Eisfeldstrasse 20, 8050 Zürich",2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22918971,Wohnung,2640.0,2440.0,200.0,66.0,3.5,2.0,01.04.2020,1.0,1.0,10.0,700.0,4.0,"Regensdorferstrasse 72, 8049 Zürich",2020-02-10,zuerich,2020-02-26,2018,,,1.0,,,700.0,700.0,3500.0,1.0
23021870,Wohnung,1705.0,1500.0,205.0,60.0,3.0,1.0,,,,,,5.0,"Mühlezelgstrasse 26, 8047 Zürich",2020-02-10,zuerich,2020-02-26,1971,,,,,,,,,
22918972,Wohnung,1945.0,1761.0,184.0,58.0,3.0,0.0,,1.0,1.0,,,,"Jungholzstrasse 34, 8050 Zürich",2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22918963,Wohnung,3550.0,3200.0,350.0,147.0,5.0,1.0,sofort,1.0,,450.0,450.0,,"Rainstrasse 91, 8038 Zürich",2020-02-10,zuerich,2020-02-26,,,,1.0,1.0,300.0,300.0,,,1.0
22920040,Wohnung,3330.0,3070.0,260.0,123.0,4.5,3.0,nachVereinbarung,,1.0,300.0,210.0,5.0,"Hädrichstr. 6, 8047 Zürich",2020-02-10,zuerich,2020-02-26,2012,,1.0,1.0,1.0,1000.0,1100.0,1300.0,,1.0
22918967,Wohnung,2390.0,,,86.0,3.5,2.0,01.04.2020,1.0,,200.0,200.0,3.0,"Holderbachweg 21, 8046 Zürich",2020-02-10,zuerich,2020-02-26,1978,,,1.0,,,,,600.0,
22918941,Maisonette,1840.0,1680.0,160.0,77.0,2.0,2.0,,1.0,,100.0,,5.0,"Tüfweg 2, 8044 Gockhausen",2020-02-10,zuerich,2020-02-26,1996,,,1.0,,,,,2000.0,
22916734,Wohnung,2060.0,1890.0,170.0,75.0,3.5,1.0,nachVereinbarung,1.0,,,,,"Wehntalerstrasse 404, 8046 Zürich",2020-02-10,zuerich,2020-02-26,,1.0,,1.0,,,,,,
22920022,Loft,2280.0,2080.0,200.0,81.0,1.5,0.0,nachVereinbarung,,1.0,300.0,210.0,5.0,"Hädrichstr. 8, 8047 Zürich",2020-02-10,zuerich,2020-02-26,2012,,1.0,1.0,1.0,1000.0,1100.0,1300.0,,1.0
22921080,Wohnung,2880.0,2650.0,230.0,70.0,2.5,1.0,sofort,,1.0,100.0,250.0,3.0,"Klausstrasse 49, 8008 Zürich",2020-02-10,zuerich,2020-02-26,1957,,,1.0,,200.0,600.0,400.0,,
22918951,Dachwohnung,2700.0,2500.0,200.0,60.0,2.5,5.0,01.05.2020,1.0,1.0,50.0,30.0,,"Scheuchzerstrasse 69, 8006 Zürich",2020-02-10,zuerich,2020-02-26,,,,1.0,,,,,,
23018827,Wohnung,3680.0,3600.0,80.0,94.0,3.5,,,,,300.0,100.0,3.0,8005 Zürich,2020-02-10,zuerich,2020-02-26,2013,,,,,200.0,200.0,,1000.0,
22915965,Wohnung,1200.0,,,14.0,1.0,4.0,sofort,1.0,,,,,"Sempacherstr, 8032 Zürich ZH",2020-02-10,zuerich,2020-02-26,,,,1.0,,,,,,
22916033,Wohnung,3630.0,3400.0,230.0,86.0,3.5,3.0,nachVereinbarung,1.0,1.0,,,,8004 Zürich ZH,2020-02-08,zuerich,2020-02-26,,,,,,,,,,
22909903,Wohnung,3695.0,3395.0,300.0,129.0,4.5,1.0,01.06.2020,1.0,1.0,150.0,150.0,5.0,"Im Glockenacker 39, 8053 Zürich",2020-02-08,zuerich,2020-02-26,2020,1.0,1.0,1.0,1.0,300.0,300.0,300.0,,1.0
22916032,Wohnung,590.0,,,,1.0,,nachVereinbarung,,,,,,8037 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22915888,Wohnung,1000.0,,,,1.5,,nachVereinbarung,,,,,,8006 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22915977,Wohnung,925.0,,,,3.5,,nachVereinbarung,,,,,,8052 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22931240,Wohnung,3629.0,,,,4.5,4.0,nachVereinbarung,1.0,,,,,"Samariterstrasse 18, 8032 Zürich ZH",2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22915967,Wohnung,955.0,,,,1.0,,nachVereinbarung,,,,,,8006 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22914721,Wohnung,3485.0,,,88.0,2.5,,nachVereinbarung,,,,,,"Brandschenkestrasse, 8002 Zürich",2020-02-09,zuerich,2020-02-26,,,,,,,,,,
22915981,Maisonette,3600.0,,,,4.5,,nachVereinbarung,,,,,,8006 Zürich ZH,2020-02-10,zuerich,2020-02-26,,,,,,,,,,
22907630,Wohnung,2100.0,,,49.0,2.5,3.0,sofort,1.0,,,,,8044 Zürich ZH,2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22907348,Wohnung,2150.0,,,80.0,3.5,1.0,sofort,1.0,,,,,8055 Zürich ZH,2020-02-07,zuerich,2020-02-26,,,,1.0,,,,,,1.0
22908783,Wohnung,4030.0,3690.0,340.0,115.0,4.5,3.0,nachVereinbarung,,1.0,100.0,350.0,4.0,"Akazienstrasse 6, 8008 Zürich",,zuerich,2020-02-26,1997,,1.0,1.0,1.0,400.0,400.0,1200.0,,
22909883,Wohnung,2680.0,2430.0,250.0,68.0,3.0,1.0,04.05.2020,1.0,1.0,200.0,200.0,4.0,"Splügenstrasse 9, 8002 Zürich",2020-02-08,zuerich,2020-02-26,1930,,,1.0,,,,,,
22908786,Wohnung,2330.0,2100.0,230.0,81.0,3.5,2.0,01.05.2020,,1.0,10.0,10.0,5.0,"Forchstrasse 331/333, 8008 Zürich",2020-02-07,zuerich,2020-02-26,1971,,1.0,1.0,,,,,4000.0,
22907874,Wohnung,1280.0,,,25.0,1.0,3.0,sofort,1.0,,,,3.0,"Schäracher 2, 8053 Zürich ZH",2020-02-07,zuerich,2020-02-26,1984,,,,,,,,,
22908782,Wohnung,4065.0,3720.0,345.0,116.0,4.5,3.0,01.03.2020,,1.0,100.0,350.0,4.0,"Akazienstrasse 6, 8008 Zürich",2020-02-07,zuerich,2020-02-26,1997,,1.0,1.0,1.0,400.0,400.0,1200.0,,
22907639,Wohnung,600.0,,,16.0,1.0,0.0,sofort,,,,,,"Im Holzerhurd 42, 8046 Zürich ZH",2020-02-07,zuerich,2020-02-26,1975,,1.0,1.0,,,,,,1.0
22907408,Wohnung,4030.0,3690.0,340.0,115.0,4.5,3.0,,,,,,,8008 Zürich,2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22898777,Wohnung,1600.0,,,,2.5,,nachVereinbarung,,,,,,8032 Zürich ZH,2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22905958,Wohnung,650.0,,,,1.0,,nachVereinbarung,,,,,,8001 Zürich ZH,2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22918091,Wohnung,1140.0,1020.0,120.0,20.0,1.0,4.0,01.03.2020,,1.0,,,,"Hallwylstrasse 40, 8004 Zürich",,zuerich,2020-02-26,,,,,,,,,,
22906749,Dachwohnung,2150.0,1900.0,250.0,100.0,3.5,2.0,01.04.2020,,,300.0,800.0,5.0,"Funkackerstrasse 15, 8050 Zürich",2020-02-07,zuerich,2020-02-26,1931,,,,1.0,200.0,200.0,1000.0,300.0,
22903019,Wohnung,1220.0,1100.0,120.0,26.0,1.0,2.0,nachVereinbarung,1.0,1.0,100.0,500.0,,"Jakob Füglistrasse 16, 8048 Zürich",,zuerich,2020-02-26,,,,,,450.0,300.0,850.0,2000.0,
22906737,Wohnung,4250.0,3800.0,450.0,95.0,2.5,17.0,,,1.0,50.0,150.0,2.0,"Limmatstrasse 260, 8005 Zürich",2020-02-07,zuerich,2020-02-26,2013,,,1.0,,300.0,450.0,450.0,4000.0,1.0
22898798,Wohnung,1200.0,,,90.0,2.5,,sofort,,,,,,"Grossalbis, 8045 Zürich",2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22925974,Wohnung,1860.0,1650.0,210.0,,4.0,0.0,,,,,,,8052 Zürich,2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22908984,Wohnung,3460.0,3200.0,260.0,125.0,4.5,5.0,01.04.2020,1.0,1.0,50.0,50.0,3.0,"Max Bill-Platz 13, 8050 Zürich",2020-02-07,zuerich,2020-02-26,2006,,1.0,1.0,1.0,50.0,50.0,50.0,,1.0
22903412,Wohnung,2210.0,2180.0,30.0,45.0,1.0,4.0,01.03.2020,,1.0,,,,"Weite Gasse 6, 8001 Zürich",,zuerich,2020-02-26,,,,1.0,,,,,,
22904407,Wohnung,1855.0,1635.0,220.0,,3.0,0.0,01.03.2020,,,,,,"Fellenbergstrasse 303, 8047 Zürich",2020-02-07,zuerich,2020-02-26,,,,,,,,,,
22901179,Wohnung,1780.0,1540.0,240.0,58.0,2.5,4.0,01.05.2020,1.0,1.0,50.0,50.0,4.0,"Nansenstrasse 7, 8050 Zürich",2020-02-06,zuerich,2020-02-26,1985,,,1.0,,500.0,500.0,500.0,,1.0
22895114,Maisonette,5500.0,5100.0,400.0,160.0,6.0,0.0,,1.0,1.0,50.0,100.0,4.0,"Wolframplatz 11, 8045 Zürich",2020-02-06,zuerich,2020-02-26,2013,1.0,1.0,1.0,1.0,100.0,,,500.0,1.0
22895107,Wohnung,1925.0,1715.0,210.0,,2.0,5.0,01.04.2020,,,,,,"Universitätsstrasse 110, 8006 Zürich",2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22901081,Wohnung,2230.0,2115.0,115.0,77.0,4.0,1.0,nachVereinbarung,1.0,1.0,2.0,500.0,,"Birmensdorferstrasse 419, 8055 Zürich",2020-02-06,zuerich,2020-02-26,,,,,1.0,600.0,750.0,750.0,1700.0,
22895771,Wohnung,1150.0,960.0,190.0,13.0,1.0,5.0,01.05.2020,1.0,1.0,,,,"Buckhauserstrasse 1, 8048 Zürich ZH",2020-02-06,zuerich,2020-02-26,1999,,1.0,1.0,,,,,,1.0
22900194,Dachwohnung,4140.0,3890.0,250.0,112.0,4.5,5.0,01.05.2020,1.0,1.0,,,,"Agnesstrasse 4, 8004 Zürich",2020-02-06,zuerich,2020-02-26,,1.0,,,,,,,,
22899930,Wohnung,3810.0,3490.0,320.0,90.0,4.0,2.0,01.04.2020,,1.0,230.0,130.0,3.0,"Kinkelstrasse 40, 8006 Zürich",2020-02-06,zuerich,2020-02-26,1935,,1.0,1.0,1.0,100.0,500.0,200.0,,
22896626,Wohnung,1200.0,,,,1.0,,nachVereinbarung,,,,,,8044 Zürich ZH,2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22895978,Wohnung,1800.0,,,,3.0,,nachVereinbarung,,,,,,8049 Zürich ZH,2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22904403,Wohnung,6180.0,5400.0,780.0,225.0,7.0,2.0,,,,130.0,400.0,5.0,"Toblerstrasse 39, 8044 Zürich",2020-02-06,zuerich,2020-02-26,1930,,,,,300.0,300.0,300.0,,
22893414,Wohnung,2570.0,2370.0,200.0,102.0,4.0,,01.04.2020,,,,,4.0,"Arianestrasse 17, 8052 Zürich",2020-02-06,zuerich,2020-02-26,2013,,,,,,,,,
22904404,Wohnung,6380.0,5600.0,780.0,220.0,7.0,3.0,,,,130.0,400.0,5.0,"Toblerstrasse 39, 8044 Zürich",2020-02-06,zuerich,2020-02-26,1930,,,,,300.0,300.0,300.0,,
22901531,Wohnung,3550.0,3250.0,300.0,90.0,2.5,5.0,01.03.2020,1.0,1.0,,,4.0,"Ernastrasse 30, 8004 Zürich",2020-02-06,zuerich,2020-02-26,2017,,,,,,,,,
22894779,Wohnung,1680.0,,,,2.0,,nachVereinbarung,,,,,,8003 Zürich ZH,2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22900516,Attika,4100.0,3800.0,300.0,142.0,3.5,4.0,01.05.2020,,1.0,200.0,400.0,4.0,"Eichstrasse 27, 8045 Zürich",2020-02-06,zuerich,2020-02-26,1955,1.0,1.0,1.0,,800.0,200.0,600.0,,1.0
22894780,Wohnung,1600.0,1400.0,200.0,,3.0,1.0,sofort,,,,,,"Heidwiesen 17, 8051 Zürich ZH",2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22894589,Wohnung,1584.0,,,,2.5,,01.04.2020,,,,,,"Wasserschöpfi, 8055 Zürich",2020-02-06,zuerich,2020-02-26,,,,,,,,,,
22892887,Wohnung,1620.0,,,67.0,2.5,0.0,01.03.2020,1.0,,100.0,500.0,,"Felsenrainstrasse 77, 8052 Zürich",2020-02-06,zuerich,2020-02-26,,,,,,,,,2000.0,1.0
22893803,Wohnung,1400.0,1260.0,140.0,,1.0,1.0,01.04.2020,,1.0,,,,"Untere Zäune 15, 8001 Zürich",2020-02-06,zuerich,2020-02-26,1955,,1.0,1.0,,,,,,
22891591,Wohnung,1550.0,1200.0,350.0,15.0,1.0,4.0,01.03.2020,1.0,1.0,,,,"Käferholzstrasse 38, 8057 Zürich ZH",2020-02-06,zuerich,2020-02-26,2015,1.0,,,,,,,,1.0
22889791,Wohnung,3470.0,,,,4.0,,nachVereinbarung,,,,,,8004 Zürich ZH,2020-02-05,zuerich,2020-02-26,,,,,,,,,,
22902847,Wohnung,2135.0,1920.0,215.0,96.0,3.0,4.0,01.04.2020,,,190.0,450.0,5.0,"Auhofstrasse 7, 8051 Zürich",2020-02-05,zuerich,2020-02-26,1999,,1.0,,,1000.0,1000.0,2900.0,1000.0,
22891026,Maisonette,4000.0,3750.0,250.0,90.0,2.5,2.0,sofort,1.0,,,,,"Zwinglistrasse, 34, 8004 Zürich",2020-02-06,zuerich,2020-02-26,,1.0,1.0,,,,,,,
22891049,Wohnung,1642.0,1450.0,192.0,60.0,3.0,0.0,sofort,1.0,,,,,"Friedrichstrasse 16, 8051 Zürich",2020-02-06,zuerich,2020-02-26,,,,1.0,,,,,,
22891023,Wohnung,1890.0,1790.0,100.0,,1.5,0.0,sofort,1.0,1.0,50.0,100.0,,"Bremgartnerstrasse 15, 8003 Zürich",2020-02-06,zuerich,2020-02-26,,1.0,1.0,1.0,,100.0,100.0,100.0,2000.0,
22891619,Wohnung,900.0,,,20.0,1.0,3.0,01.04.2020,1.0,,,,5.0,"Saumstr. 20, 8003 Zürich ZH",2020-02-06,zuerich,2020-02-26,1934,,,1.0,,,,,,
23009501,Wohnung,950.0,,,15.0,1.0,2.0,01.04.2020,1.0,,,,,"Altstetterstrasse 224, 8048 Zürich ZH",2020-02-06,zuerich,2020-02-26,,1.0,,,,,,,,1.0
22891644,Wohnung,700.0,,,13.0,1.0,2.0,sofort,1.0,1.0,,,,8046 Zürich ZH,2020-02-06,zuerich,2020-02-26,,,,1.0,,,,,,
22891032,Wohnung,2895.0,2695.0,200.0,68.0,1.5,3.0,01.07.2020,1.0,1.0,100.0,100.0,,"Mainaustrasse 49, 8008 Zürich",2020-02-06,zuerich,2020-02-26,,,1.0,1.0,1.0,,,,,1.0
23022714,Wohnung,2350.0,2100.0,250.0,105.0,4.5,3.0,nachVereinbarung,1.0,,,,,8053 Zürich,2020-02-05,zuerich,2020-02-26,,,,,,,,,,
22899918,Wohnung,3800.0,3550.0,250.0,88.0,3.5,4.0,01.04.2020,1.0,1.0,,,2.0,"Feldstrasse 60, 8004 Zürich",,zuerich,2020-02-26,1898,,,1.0,,,,,,
22888864,Maisonette,3900.0,3500.0,400.0,145.0,7.0,2.0,,1.0,,230.0,500.0,,"Tulpenstrasse 37, 8051 Zürich",2020-02-05,zuerich,2020-02-26,,,,1.0,1.0,450.0,100.0,100.0,750.0,
22900520,Wohnung,1550.0,1476.0,74.0,23.0,1.5,2.0,01.03.2020,,,,,,"Hohlstrasse 104, 8004 Zürich",,zuerich,2020-02-26,,,,,,,,,,
22888862,Wohnung,1650.0,1470.0,180.0,,2.0,2.0,01.05.2020,1.0,1.0,53.0,,,"Schöneichstrasse 7, 8051 Zürich",2020-02-05,zuerich,2020-02-26,,,1.0,,,,,,,
22888861,Wohnung,1390.0,,,,2.0,3.0,sofort,1.0,,,,,"SAATLENSTRASSE 19, 8051 Zürich",2020-02-05,zuerich,2020-02-26,,,,,,,,,,1.0
22888324,Wohnung,2860.0,,,,3.0,,nachVereinbarung,,,,,,8032 Zürich ZH,2020-02-05,zuerich,2020-02-26,,,,,,,,,,
22900703,Wohnung,3693.0,3340.0,353.0,128.0,4.5,7.0,nachVereinbarung,,1.0,,,4.0,"Hohlstrasse 513, 8048 Zürich",2020-02-05,zuerich,2020-02-26,2010,,,,,,,,,
22888328,Maisonette,1330.0,,,,4.5,,nachVereinbarung,,,,,,8047 Zürich ZH,2020-02-05,zuerich,2020-02-26,,,,,,,,,,
22889108,Wohnung,1600.0,1520.0,80.0,35.0,2.0,0.0,sofort,,,,,,"Gubelstrasse 29, 8050 Zürich",2020-02-05,zuerich,2020-02-26,,,,,,,,,,
22884923,Wohnung,1680.0,1440.0,240.0,55.0,3.0,2.0,16.03.2020,1.0,,150.0,100.0,3.0,"Hirzenbachstrasse 24, 8051 Zürich",2020-02-04,zuerich,2020-02-26,1957,,,,,150.0,,,1300.0,
22884906,Terrassenwohnung,2400.0,,,70.0,2.5,,,1.0,,200.0,400.0,5.0,"Büchnerstrasse 18, 8006 Zürich",2020-02-04,zuerich,2020-02-26,1911,,,1.0,,,,,2000.0,
22884903,Wohnung,3454.0,3134.0,320.0,94.0,3.5,3.0,01.04.2020,1.0,1.0,300.0,200.0,5.0,"Dienerstrasse 59, 8004 Zürich",2020-02-04,zuerich,2020-02-26,2015,,,,,100.0,100.0,200.0,4000.0,
22885766,Wohnung,2870.0,2650.0,220.0,,3.5,3.0,01.04.2020,1.0,1.0,50.0,500.0,,"Friesenbergstrasse 108, 8055 Zürich",,zuerich,2020-02-26,,,,1.0,,,,,,
22884901,Wohnung,2150.0,,,75.0,4.0,4.0,sofort,,1.0,50.0,150.0,,"Anwandstrasse 60, 8004 Zürich",2020-02-04,zuerich,2020-02-26,,,,1.0,,,150.0,,,
22885619,Wohnung,1790.0,1540.0,250.0,70.0,3.0,1.0,01.03.2020,1.0,,,,,"Frohburgstrasse 311, 8057 Zürich ZH",2020-02-05,zuerich,2020-02-26,,1.0,,1.0,,,,,,
22884908,Wohnung,2700.0,2550.0,150.0,65.0,3.0,1.0,01.03.2020,1.0,,20.0,30.0,,"Nebelbachstrasse 9, 8008 Zürich",2020-02-04,zuerich,2020-02-26,,,1.0,1.0,,,,,,
22884054,Wohnung,3000.0,2700.0,300.0,74.0,2.5,2.0,nachVereinbarung,1.0,1.0,,,4.0,8005 Zürich,2020-02-04,zuerich,2020-02-26,2016,,,1.0,,,,,,1.0
22885772,Wohnung,2590.0,2390.0,200.0,99.0,3.5,4.0,01.05.2020,1.0,1.0,40.0,20.0,5.0,"Grosswiesenstrasse 145, 8051 Zürich",2020-02-04,zuerich,2020-02-26,2018,,,,1.0,,,,3.0,1.0
22884900,Dachwohnung,2650.0,2500.0,150.0,74.0,2.5,3.0,sofort,,,,,,"Weststrasse 160, 8003 Zürich",2020-02-04,zuerich,2020-02-26,,,,,,,,,,
22883979,Wohnung,1730.0,1425.0,305.0,62.0,2.0,0.0,01.04.2020,,,100.0,300.0,5.0,"Stodolastr. 15, 8053 Zürich",2020-02-04,zuerich,2020-02-26,1965,,1.0,1.0,1.0,800.0,700.0,1000.0,,
22880785,Wohnung,1200.0,,,76.0,3.0,,01.04.2020,,,,,,"Birmensdorferstr. 182, 8055 Zürich",2020-02-04,zuerich,2020-02-26,,,,,,,,,,
22881977,Wohnung,2800.0,2700.0,100.0,93.0,4.5,,sofort,1.0,,,,,"Gubelstrasse 29, 8050 Zürich",2020-02-04,zuerich,2020-02-26,,,,,,,,,,
23023810,Loft,3600.0,3250.0,350.0,110.0,2.5,13.0,,,1.0,100.0,550.0,3.0,"Albulastr. 60, 8048 Zürich",2020-02-04,zuerich,2020-02-26,2009,,1.0,1.0,1.0,200.0,200.0,900.0,,1.0
22881482,Wohnung,1620.0,,,26.0,1.0,3.0,nachVereinbarung,1.0,1.0,,,2.0,8050 Zürich ZH,2020-02-04,zuerich,2020-02-26,2012,,,1.0,,,,,,
22884157,Wohnung,1670.0,1500.0,170.0,44.0,1.5,1.0,nachVereinbarung,,1.0,200.0,150.0,4.0,"Stampfenbachstr. 67, 8006 Zürich",2020-02-04,zuerich,2020-02-26,1930,1.0,1.0,1.0,,1000.0,800.0,800.0,,
22881331,Wohnung,2770.0,2460.0,310.0,,3.0,1.0,16.04.2020,1.0,,100.0,100.0,,"Zürichbergstrasse 72, 8044 Zürich",2020-02-04,zuerich,2020-02-26,,,,1.0,,200.0,200.0,,,
22881480,Wohnung,1080.0,,,12.0,1.0,,01.03.2020,,,,,,"Seestrasse, 8038 Zürich ZH",2020-02-04,zuerich,2020-02-26,,,,,,,,,,
